SystemCodeNumber,Capacity,Occupancy,LastUpdated
BHMBCCMKT01,577,188,2016-11-02 14:03:20
BHMBCCMKT01,577,171,2016-11-02 14:30:16
BHMBCCMKT01,577,153,2016-11-02 14:56:19
BHMBCCMKT01,577,130,2016-11-02 15:29:19
BHMBCCMKT01,577,125,2016-11-02 16:03:20
BHMBCCMKT01,577,115,2016-11-02 16:30:18
BHMBCCMKT01,577,51,2016-11-03 08:00:22
BHMBCCMKT01,577,56,2016-11-03 08:26:26
BHMBCCMKT01,577,60,2016-11-03 09:00:22
BHMBCCMKT01,577,80,2016-11-03 09:26:22
BHMBCCMKT01,577,119,2016-11-03 10:00:22
BHMBCCMKT01,577,138,2016-11-03 10:26:25
BHMBCCMKT01,577,185,2016-11-03 11:00:24
BHMBCCMKT01,577,195,2016-11-03 11:26:27
BHMBCCMKT01,577,195,2016-11-03 12:00:26
BHMBCCMKT01,577,191,2016-11-03 12:26:27
BHMBCCMKT01,577,196,2016-11-03 12:59:26
BHMBCCMKT01,577,191,2016-11-03 13:26:26
BHMBCCMKT01,577,187,2016-11-03 13:59:26
BHMBCCMKT01,577,177,2016-11-03 14:26:23
BHMBCCMKT01,577,154,2016-11-03 15:00:23
BHMBCCMKT01,577,142,2016-11-03 15:26:24
BHMBCCMKT01,577,120,2016-11-03 16:03:28
BHMBCCMKT01,577,108,2016-11-03 16:30:27
BHMBCCMKT01,577,48,2016-11-04 08:00:29
BHMBCCMKT01,577,56,2016-11-04 08:26:32
BHMBCCMKT01,577,71,2016-11-04 08:59:32
BHMBCCMKT01,577,97,2016-11-04 09:33:32
BHMBCCMKT01,577,115,2016-11-04 10:00:29
BHMBCCMKT01,577,135,2016-11-04 10:26:31
BHMBCCMKT01,577,154,2016-11-04 11:00:33
BHMBCCMKT01,577,179,2016-11-04 11:33:31
BHMBCCMKT01,577,183,2016-11-04 12:00:31
BHMBCCMKT01,577,182,2016-11-04 12:33:34
BHMBCCMKT01,577,171,2016-11-04 13:00:30
BHMBCCMKT01,577,173,2016-11-04 13:26:33
BHMBCCMKT01,577,179,2016-11-04 13:59:31
BHMBCCMKT01,577,167,2016-11-04 14:26:30
BHMBCCMKT01,577,156,2016-11-04 15:00:30
BHMBCCMKT01,577,145,2016-11-04 15:26:30
BHMBCCMKT01,577,136,2016-11-04 16:00:33
BHMBCCMKT01,577,119,2016-11-04 16:26:30
BHMBCCMKT01,577,43,2016-11-05 08:00:35
BHMBCCMKT01,577,48,2016-11-05 08:26:35
BHMBCCMKT01,577,59,2016-11-05 08:59:37
BHMBCCMKT01,577,90,2016-11-05 09:26:38
BHMBCCMKT01,577,135,2016-11-05 09:59:37
BHMBCCMKT01,577,181,2016-11-05 10:33:38
BHMBCCMKT01,577,224,2016-11-05 10:59:39
BHMBCCMKT01,577,243,2016-11-05 11:26:38
BHMBCCMKT01,577,278,2016-11-05 12:06:39
BHMBCCMKT01,577,288,2016-11-05 12:26:41
BHMBCCMKT01,577,331,2016-11-05 13:00:37
BHMBCCMKT01,577,351,2016-11-05 13:33:39
BHMBCCMKT01,577,361,2016-11-05 13:59:41
BHMBCCMKT01,577,346,2016-11-05 14:26:39
BHMBCCMKT01,577,369,2016-11-05 15:00:40
BHMBCCMKT01,577,390,2016-11-05 15:26:40
BHMBCCMKT01,577,368,2016-11-05 16:00:41
BHMBCCMKT01,577,340,2016-11-05 16:26:40
BHMBCCMKT01,577,35,2016-11-06 08:00:42
BHMBCCMKT01,577,35,2016-11-06 08:26:43
BHMBCCMKT01,577,36,2016-11-06 09:00:42
BHMBCCMKT01,577,39,2016-11-06 09:33:44
BHMBCCMKT01,577,46,2016-11-06 10:00:43
BHMBCCMKT01,577,53,2016-11-06 10:26:46
BHMBCCMKT01,577,77,2016-11-06 10:59:45
BHMBCCMKT01,577,96,2016-11-06 11:26:44
BHMBCCMKT01,577,124,2016-11-06 11:59:43
BHMBCCMKT01,577,153,2016-11-06 12:26:47
BHMBCCMKT01,577,178,2016-11-06 13:06:45
BHMBCCMKT01,577,188,2016-11-06 13:26:43
BHMBCCMKT01,577,216,2016-11-06 13:59:46
BHMBCCMKT01,577,225,2016-11-06 14:33:47
BHMBCCMKT01,577,211,2016-11-06 15:00:47
BHMBCCMKT01,577,188,2016-11-06 15:26:45
BHMBCCMKT01,577,163,2016-11-06 15:59:48
BHMBCCMKT01,577,130,2016-11-06 16:26:45
BHMBCCMKT01,577,30,2016-11-07 08:00:52
BHMBCCMKT01,577,38,2016-11-07 08:26:53
BHMBCCMKT01,577,49,2016-11-07 08:59:50
BHMBCCMKT01,577,61,2016-11-07 09:26:49
BHMBCCMKT01,577,87,2016-11-07 09:59:50
BHMBCCMKT01,577,110,2016-11-07 10:26:49
BHMBCCMKT01,577,142,2016-11-07 10:59:51
BHMBCCMKT01,577,157,2016-11-07 11:26:51
BHMBCCMKT01,577,157,2016-11-07 11:59:51
BHMBCCMKT01,577,160,2016-11-07 12:26:50
BHMBCCMKT01,577,154,2016-11-07 12:59:53
BHMBCCMKT01,577,161,2016-11-07 13:33:52
BHMBCCMKT01,577,162,2016-11-07 13:59:54
BHMBCCMKT01,577,156,2016-11-07 14:33:55
BHMBCCMKT01,577,148,2016-11-07 15:00:51
BHMBCCMKT01,577,124,2016-11-07 15:33:53
BHMBCCMKT01,577,119,2016-11-07 16:00:51
BHMBCCMKT01,577,118,2016-11-07 16:33:53
BHMBCCMKT01,577,34,2016-11-08 07:59:58
BHMBCCMKT01,577,36,2016-11-08 08:26:55
BHMBCCMKT01,577,46,2016-11-08 08:59:56
BHMBCCMKT01,577,68,2016-11-08 09:26:56
BHMBCCMKT01,577,112,2016-11-08 09:59:56
BHMBCCMKT01,577,150,2016-11-08 10:33:59
BHMBCCMKT01,577,178,2016-11-08 11:00:00
BHMBCCMKT01,577,196,2016-11-08 11:33:56
BHMBCCMKT01,577,236,2016-11-08 11:59:58
BHMBCCMKT01,577,250,2016-11-08 12:27:01
BHMBCCMKT01,577,253,2016-11-08 13:00:00
BHMBCCMKT01,577,237,2016-11-08 13:34:01
BHMBCCMKT01,577,223,2016-11-08 14:00:59
BHMBCCMKT01,577,196,2016-11-08 14:26:58
BHMBCCMKT01,577,163,2016-11-08 15:00:02
BHMBCCMKT01,577,144,2016-11-08 15:33:57
BHMBCCMKT01,577,127,2016-11-08 16:01:02
BHMBCCMKT01,577,106,2016-11-08 16:34:02
BHMBCCMKT01,577,32,2016-11-09 08:00:02
BHMBCCMKT01,577,37,2016-11-09 08:27:02
BHMBCCMKT01,577,43,2016-11-09 09:00:07
BHMBCCMKT01,577,61,2016-11-09 09:34:05
BHMBCCMKT01,577,88,2016-11-09 10:00:05
BHMBCCMKT01,577,107,2016-11-09 10:27:03
BHMBCCMKT01,577,130,2016-11-09 11:00:04
BHMBCCMKT01,577,151,2016-11-09 11:27:04
BHMBCCMKT01,577,152,2016-11-09 12:00:06
BHMBCCMKT01,577,160,2016-11-09 12:27:05
BHMBCCMKT01,577,172,2016-11-09 13:00:08
BHMBCCMKT01,577,172,2016-11-09 13:27:04
BHMBCCMKT01,577,163,2016-11-09 14:00:04
BHMBCCMKT01,577,152,2016-11-09 14:27:08
BHMBCCMKT01,577,134,2016-11-09 15:00:06
BHMBCCMKT01,577,124,2016-11-09 15:34:05
BHMBCCMKT01,577,108,2016-11-09 16:00:09
BHMBCCMKT01,577,94,2016-11-09 16:34:06
BHMBCCMKT01,577,36,2016-11-10 08:00:12
BHMBCCMKT01,577,41,2016-11-10 08:34:11
BHMBCCMKT01,577,49,2016-11-10 09:00:09
BHMBCCMKT01,577,65,2016-11-10 09:27:11
BHMBCCMKT01,577,93,2016-11-10 10:00:12
BHMBCCMKT01,577,126,2016-11-10 10:27:10
BHMBCCMKT01,577,160,2016-11-10 11:00:12
BHMBCCMKT01,577,186,2016-11-10 11:27:14
BHMBCCMKT01,577,201,2016-11-10 12:00:10
BHMBCCMKT01,577,208,2016-11-10 12:27:14
BHMBCCMKT01,577,208,2016-11-10 13:00:13
BHMBCCMKT01,577,200,2016-11-10 13:34:14
BHMBCCMKT01,577,201,2016-11-10 14:00:15
BHMBCCMKT01,577,190,2016-11-10 14:27:13
BHMBCCMKT01,577,162,2016-11-10 15:00:13
BHMBCCMKT01,577,153,2016-11-10 15:27:15
BHMBCCMKT01,577,147,2016-11-10 16:00:15
BHMBCCMKT01,577,136,2016-11-10 16:27:13
BHMBCCMKT01,577,39,2016-11-11 08:00:17
BHMBCCMKT01,577,42,2016-11-11 08:27:19
BHMBCCMKT01,577,63,2016-11-11 09:00:19
BHMBCCMKT01,577,82,2016-11-11 09:27:16
BHMBCCMKT01,577,122,2016-11-11 10:00:16
BHMBCCMKT01,577,147,2016-11-11 10:27:18
BHMBCCMKT01,577,169,2016-11-11 11:00:18
BHMBCCMKT01,577,191,2016-11-11 11:27:18
BHMBCCMKT01,577,188,2016-11-11 12:00:21
BHMBCCMKT01,577,178,2016-11-11 12:27:21
BHMBCCMKT01,577,164,2016-11-11 13:00:19
BHMBCCMKT01,577,166,2016-11-11 13:34:21
BHMBCCMKT01,577,170,2016-11-11 14:00:21
BHMBCCMKT01,577,161,2016-11-11 14:27:18
BHMBCCMKT01,577,162,2016-11-11 15:00:21
BHMBCCMKT01,577,142,2016-11-11 15:34:20
BHMBCCMKT01,577,138,2016-11-11 16:00:21
BHMBCCMKT01,577,124,2016-11-11 16:34:18
BHMBCCMKT01,577,33,2016-11-12 08:00:26
BHMBCCMKT01,577,37,2016-11-12 08:27:25
BHMBCCMKT01,577,50,2016-11-12 09:00:26
BHMBCCMKT01,577,73,2016-11-12 09:27:26
BHMBCCMKT01,577,124,2016-11-12 10:00:25
BHMBCCMKT01,577,159,2016-11-12 10:27:27
BHMBCCMKT01,577,212,2016-11-12 11:00:27
BHMBCCMKT01,577,251,2016-11-12 11:34:23
BHMBCCMKT01,577,291,2016-11-12 12:00:27
BHMBCCMKT01,577,306,2016-11-12 12:27:23
BHMBCCMKT01,577,321,2016-11-12 13:00:28
BHMBCCMKT01,577,341,2016-11-12 13:27:27
BHMBCCMKT01,577,383,2016-11-12 14:00:26
BHMBCCMKT01,577,416,2016-11-12 14:27:28
BHMBCCMKT01,577,449,2016-11-12 15:00:28
BHMBCCMKT01,577,442,2016-11-12 15:27:27
BHMBCCMKT01,577,418,2016-11-12 16:00:24
BHMBCCMKT01,577,356,2016-11-12 16:34:28
BHMBCCMKT01,577,23,2016-11-13 08:00:29
BHMBCCMKT01,577,24,2016-11-13 08:27:31
BHMBCCMKT01,577,27,2016-11-13 09:00:32
BHMBCCMKT01,577,28,2016-11-13 09:34:15
BHMBCCMKT01,577,32,2016-11-13 10:00:31
BHMBCCMKT01,577,46,2016-11-13 10:33:32
BHMBCCMKT01,577,69,2016-11-13 11:00:32
BHMBCCMKT01,577,95,2016-11-13 11:27:32
BHMBCCMKT01,577,128,2016-11-13 12:00:34
BHMBCCMKT01,577,154,2016-11-13 12:27:31
BHMBCCMKT01,577,191,2016-11-13 13:07:31
BHMBCCMKT01,577,204,2016-11-13 13:33:34
BHMBCCMKT01,577,220,2016-11-13 14:00:35
BHMBCCMKT01,577,233,2016-11-13 14:27:35
BHMBCCMKT01,577,220,2016-11-13 15:00:35
BHMBCCMKT01,577,205,2016-11-13 15:27:35
BHMBCCMKT01,577,170,2016-11-13 16:00:32
BHMBCCMKT01,577,133,2016-11-13 16:27:34
BHMBCCMKT01,577,31,2016-11-14 08:00:37
BHMBCCMKT01,577,36,2016-11-14 08:33:40
BHMBCCMKT01,577,42,2016-11-14 09:00:38
BHMBCCMKT01,577,61,2016-11-14 09:27:40
BHMBCCMKT01,577,85,2016-11-14 10:00:37
BHMBCCMKT01,577,99,2016-11-14 10:27:38
BHMBCCMKT01,577,129,2016-11-14 11:00:39
BHMBCCMKT01,577,135,2016-11-14 11:27:40
BHMBCCMKT01,577,158,2016-11-14 12:00:37
BHMBCCMKT01,577,154,2016-11-14 12:27:39
BHMBCCMKT01,577,163,2016-11-14 13:00:38
BHMBCCMKT01,577,152,2016-11-14 13:27:41
BHMBCCMKT01,577,143,2016-11-14 14:00:38
BHMBCCMKT01,577,126,2016-11-14 14:33:40
BHMBCCMKT01,577,121,2016-11-14 15:00:38
BHMBCCMKT01,577,113,2016-11-14 15:27:42
BHMBCCMKT01,577,103,2016-11-14 16:00:39
BHMBCCMKT01,577,89,2016-11-14 16:27:39
BHMBCCMKT01,577,32,2016-11-15 07:57:43
BHMBCCMKT01,577,38,2016-11-15 08:30:47
BHMBCCMKT01,577,47,2016-11-15 08:57:45
BHMBCCMKT01,577,79,2016-11-15 09:30:46
BHMBCCMKT01,577,113,2016-11-15 09:57:44
BHMBCCMKT01,577,171,2016-11-15 10:30:47
BHMBCCMKT01,577,209,2016-11-15 11:03:48
BHMBCCMKT01,577,226,2016-11-15 11:30:46
BHMBCCMKT01,577,227,2016-11-15 11:57:47
BHMBCCMKT01,577,222,2016-11-15 12:30:45
BHMBCCMKT01,577,230,2016-11-15 12:57:48
BHMBCCMKT01,577,233,2016-11-15 13:30:48
BHMBCCMKT01,577,248,2016-11-15 14:03:46
BHMBCCMKT01,577,216,2016-11-15 14:30:48
BHMBCCMKT01,577,170,2016-11-15 15:03:48
BHMBCCMKT01,577,158,2016-11-15 15:30:49
BHMBCCMKT01,577,136,2016-11-15 15:57:49
BHMBCCMKT01,577,114,2016-11-15 16:30:46
BHMBCCMKT01,577,38,2016-11-16 08:00:51
BHMBCCMKT01,577,40,2016-11-16 08:27:50
BHMBCCMKT01,577,54,2016-11-16 09:00:51
BHMBCCMKT01,577,64,2016-11-16 09:27:53
BHMBCCMKT01,577,99,2016-11-16 10:00:54
BHMBCCMKT01,577,129,2016-11-16 10:33:53
BHMBCCMKT01,577,149,2016-11-16 11:00:51
BHMBCCMKT01,577,163,2016-11-16 11:27:51
BHMBCCMKT01,577,174,2016-11-16 12:00:54
BHMBCCMKT01,577,172,2016-11-16 12:27:54
BHMBCCMKT01,577,176,2016-11-16 13:00:54
BHMBCCMKT01,577,187,2016-11-16 13:27:55
BHMBCCMKT01,577,182,2016-11-16 14:00:55
BHMBCCMKT01,577,181,2016-11-16 14:27:52
BHMBCCMKT01,577,159,2016-11-16 15:00:55
BHMBCCMKT01,577,145,2016-11-16 15:33:56
BHMBCCMKT01,577,140,2016-11-16 16:00:57
BHMBCCMKT01,577,125,2016-11-16 16:33:57
BHMBCCMKT01,577,34,2016-11-17 08:04:02
BHMBCCMKT01,577,38,2016-11-17 08:31:01
BHMBCCMKT01,577,51,2016-11-17 09:03:57
BHMBCCMKT01,577,69,2016-11-17 09:31:01
BHMBCCMKT01,577,108,2016-11-17 09:57:02
BHMBCCMKT01,577,146,2016-11-17 10:31:02
BHMBCCMKT01,577,182,2016-11-17 11:04:02
BHMBCCMKT01,577,186,2016-11-17 11:31:02
BHMBCCMKT01,577,209,2016-11-17 12:04:02
BHMBCCMKT01,577,210,2016-11-17 12:31:03
BHMBCCMKT01,577,214,2016-11-17 13:04:03
BHMBCCMKT01,577,212,2016-11-17 13:31:03
BHMBCCMKT01,577,193,2016-11-17 14:04:03
BHMBCCMKT01,577,175,2016-11-17 14:30:59
BHMBCCMKT01,577,150,2016-11-17 14:58:03
BHMBCCMKT01,577,136,2016-11-17 15:30:59
BHMBCCMKT01,577,130,2016-11-17 15:58:03
BHMBCCMKT01,577,114,2016-11-17 16:31:04
BHMBCCMKT01,577,35,2016-11-18 08:01:05
BHMBCCMKT01,577,35,2016-11-18 08:01:05
BHMBCCMKT01,577,37,2016-11-18 08:27:05
BHMBCCMKT01,577,73,2016-11-18 09:27:07
BHMBCCMKT01,577,117,2016-11-18 10:01:06
BHMBCCMKT01,577,157,2016-11-18 10:27:05
BHMBCCMKT01,577,194,2016-11-18 11:01:06
BHMBCCMKT01,577,197,2016-11-18 11:34:08
BHMBCCMKT01,577,205,2016-11-18 12:01:06
BHMBCCMKT01,577,193,2016-11-18 12:27:09
BHMBCCMKT01,577,201,2016-11-18 13:01:10
BHMBCCMKT01,577,217,2016-11-18 13:34:10
BHMBCCMKT01,577,213,2016-11-18 14:01:10
BHMBCCMKT01,577,196,2016-11-18 14:28:08
BHMBCCMKT01,577,168,2016-11-18 15:01:07
BHMBCCMKT01,577,164,2016-11-18 15:28:08
BHMBCCMKT01,577,154,2016-11-18 16:01:10
BHMBCCMKT01,577,140,2016-11-18 16:28:10
BHMBCCMKT01,577,29,2016-11-19 07:57:12
BHMBCCMKT01,577,34,2016-11-19 08:31:12
BHMBCCMKT01,577,51,2016-11-19 08:57:12
BHMBCCMKT01,577,102,2016-11-19 09:31:13
BHMBCCMKT01,577,152,2016-11-19 10:04:14
BHMBCCMKT01,577,196,2016-11-19 10:31:15
BHMBCCMKT01,577,235,2016-11-19 10:58:15
BHMBCCMKT01,577,269,2016-11-19 11:31:15
BHMBCCMKT01,577,293,2016-11-19 12:04:16
BHMBCCMKT01,577,340,2016-11-19 12:31:16
BHMBCCMKT01,577,400,2016-11-19 13:04:16
BHMBCCMKT01,577,429,2016-11-19 13:31:17
BHMBCCMKT01,577,492,2016-11-19 14:04:17
BHMBCCMKT01,577,473,2016-11-19 14:31:17
BHMBCCMKT01,577,482,2016-11-19 15:04:16
BHMBCCMKT01,577,489,2016-11-19 15:31:17
BHMBCCMKT01,577,452,2016-11-19 16:04:17
BHMBCCMKT01,577,431,2016-11-19 16:31:15
BHMBCCMKT01,577,20,2016-11-20 08:01:19
BHMBCCMKT01,577,22,2016-11-20 08:27:22
BHMBCCMKT01,577,21,2016-11-20 09:01:19
BHMBCCMKT01,577,24,2016-11-20 09:27:19
BHMBCCMKT01,577,28,2016-11-20 10:01:20
BHMBCCMKT01,577,44,2016-11-20 10:27:22
BHMBCCMKT01,577,95,2016-11-20 11:01:22
BHMBCCMKT01,577,128,2016-11-20 11:27:22
BHMBCCMKT01,577,163,2016-11-20 12:01:20
BHMBCCMKT01,577,194,2016-11-20 12:34:23
BHMBCCMKT01,577,246,2016-11-20 13:07:23
BHMBCCMKT01,577,268,2016-11-20 13:27:23
BHMBCCMKT01,577,307,2016-11-20 14:01:22
BHMBCCMKT01,577,309,2016-11-20 14:27:22
BHMBCCMKT01,577,290,2016-11-20 15:01:23
BHMBCCMKT01,577,276,2016-11-20 15:27:24
BHMBCCMKT01,577,231,2016-11-20 16:01:22
BHMBCCMKT01,577,180,2016-11-20 16:31:21
BHMBCCMKT01,577,26,2016-11-21 08:04:26
BHMBCCMKT01,577,32,2016-11-21 08:31:30
BHMBCCMKT01,577,39,2016-11-21 09:04:26
BHMBCCMKT01,577,54,2016-11-21 09:31:26
BHMBCCMKT01,577,78,2016-11-21 10:04:29
BHMBCCMKT01,577,92,2016-11-21 10:31:26
BHMBCCMKT01,577,99,2016-11-21 11:04:29
BHMBCCMKT01,577,115,2016-11-21 11:30:28
BHMBCCMKT01,577,122,2016-11-21 11:57:30
BHMBCCMKT01,577,136,2016-11-21 12:31:29
BHMBCCMKT01,577,146,2016-11-21 12:57:27
BHMBCCMKT01,577,147,2016-11-21 13:31:30
BHMBCCMKT01,577,138,2016-11-21 14:04:30
BHMBCCMKT01,577,119,2016-11-21 14:31:30
BHMBCCMKT01,577,111,2016-11-21 14:57:31
BHMBCCMKT01,577,98,2016-11-21 15:31:28
BHMBCCMKT01,577,93,2016-11-21 15:57:30
BHMBCCMKT01,577,83,2016-11-21 16:31:30
BHMBCCMKT01,577,24,2016-11-22 07:57:33
BHMBCCMKT01,577,32,2016-11-22 08:31:33
BHMBCCMKT01,577,45,2016-11-22 09:04:34
BHMBCCMKT01,577,66,2016-11-22 09:31:35
BHMBCCMKT01,577,116,2016-11-22 10:04:34
BHMBCCMKT01,577,154,2016-11-22 10:31:37
BHMBCCMKT01,577,188,2016-11-22 11:04:34
BHMBCCMKT01,577,209,2016-11-22 11:31:35
BHMBCCMKT01,577,228,2016-11-22 12:04:36
BHMBCCMKT01,577,232,2016-11-22 12:31:37
BHMBCCMKT01,577,234,2016-11-22 12:57:35
BHMBCCMKT01,577,234,2016-11-22 13:31:38
BHMBCCMKT01,577,227,2016-11-22 13:57:38
BHMBCCMKT01,577,205,2016-11-22 14:31:37
BHMBCCMKT01,577,175,2016-11-22 14:57:38
BHMBCCMKT01,577,160,2016-11-22 15:31:37
BHMBCCMKT01,577,137,2016-11-22 15:57:37
BHMBCCMKT01,577,122,2016-11-22 16:30:38
BHMBCCMKT01,577,28,2016-11-23 08:04:40
BHMBCCMKT01,577,29,2016-11-23 08:30:41
BHMBCCMKT01,577,34,2016-11-23 08:57:42
BHMBCCMKT01,577,47,2016-11-23 09:31:23
BHMBCCMKT01,577,72,2016-11-23 10:04:40
BHMBCCMKT01,577,100,2016-11-23 10:31:36
BHMBCCMKT01,577,128,2016-11-23 11:04:42
BHMBCCMKT01,577,152,2016-11-23 11:31:44
BHMBCCMKT01,577,166,2016-11-23 11:57:41
BHMBCCMKT01,577,177,2016-11-23 12:31:44
BHMBCCMKT01,577,187,2016-11-23 13:04:45
BHMBCCMKT01,577,181,2016-11-23 13:31:41
BHMBCCMKT01,577,177,2016-11-23 13:57:41
BHMBCCMKT01,577,150,2016-11-23 14:30:43
BHMBCCMKT01,577,126,2016-11-23 15:04:43
BHMBCCMKT01,577,119,2016-11-23 15:31:42
BHMBCCMKT01,577,102,2016-11-23 16:04:46
BHMBCCMKT01,577,92,2016-11-23 16:30:42
BHMBCCMKT01,577,32,2016-11-24 08:00:47
BHMBCCMKT01,577,34,2016-11-24 08:27:47
BHMBCCMKT01,577,52,2016-11-24 09:00:48
BHMBCCMKT01,577,81,2016-11-24 09:34:49
BHMBCCMKT01,577,110,2016-11-24 10:01:47
BHMBCCMKT01,577,131,2016-11-24 10:27:47
BHMBCCMKT01,577,167,2016-11-24 11:00:49
BHMBCCMKT01,577,187,2016-11-24 11:27:51
BHMBCCMKT01,577,200,2016-11-24 12:00:50
BHMBCCMKT01,577,211,2016-11-24 12:30:48
BHMBCCMKT01,577,230,2016-11-24 13:04:50
BHMBCCMKT01,577,219,2016-11-24 13:30:51
BHMBCCMKT01,577,214,2016-11-24 13:57:51
BHMBCCMKT01,577,194,2016-11-24 14:30:52
BHMBCCMKT01,577,176,2016-11-24 14:57:51
BHMBCCMKT01,577,157,2016-11-24 15:31:49
BHMBCCMKT01,577,147,2016-11-24 15:57:49
BHMBCCMKT01,577,134,2016-11-24 16:31:53
BHMBCCMKT01,577,44,2016-11-25 08:00:57
BHMBCCMKT01,577,44,2016-11-25 08:00:57
BHMBCCMKT01,577,60,2016-11-25 09:00:56
BHMBCCMKT01,577,106,2016-11-25 09:27:55
BHMBCCMKT01,577,222,2016-11-25 10:00:56
BHMBCCMKT01,577,283,2016-11-25 10:27:56
BHMBCCMKT01,577,331,2016-11-25 11:00:55
BHMBCCMKT01,577,370,2016-11-25 11:27:55
BHMBCCMKT01,577,380,2016-11-25 12:00:56
BHMBCCMKT01,577,390,2016-11-25 12:34:55
BHMBCCMKT01,577,386,2016-11-25 13:00:58
BHMBCCMKT01,577,384,2016-11-25 13:27:56
BHMBCCMKT01,577,357,2016-11-25 14:00:58
BHMBCCMKT01,577,355,2016-11-25 14:34:59
BHMBCCMKT01,577,341,2016-11-25 15:00:56
BHMBCCMKT01,577,333,2016-11-25 15:27:59
BHMBCCMKT01,577,264,2016-11-25 16:00:59
BHMBCCMKT01,577,248,2016-11-25 16:27:58
BHMBCCMKT01,577,39,2016-11-26 08:01:01
BHMBCCMKT01,577,41,2016-11-26 08:28:01
BHMBCCMKT01,577,59,2016-11-26 09:01:01
BHMBCCMKT01,577,111,2016-11-26 09:35:02
BHMBCCMKT01,577,160,2016-11-26 10:01:04
BHMBCCMKT01,577,195,2016-11-26 10:35:03
BHMBCCMKT01,577,247,2016-11-26 11:01:03
BHMBCCMKT01,577,298,2016-11-26 11:28:02
BHMBCCMKT01,577,368,2016-11-26 12:01:04
BHMBCCMKT01,577,428,2016-11-26 12:28:02
BHMBCCMKT01,577,489,2016-11-26 13:01:03
BHMBCCMKT01,577,508,2016-11-26 13:28:04
BHMBCCMKT01,577,551,2016-11-26 14:01:02
BHMBCCMKT01,577,573,2016-11-26 14:41:04
BHMBCCMKT01,577,567,2016-11-26 15:01:02
BHMBCCMKT01,577,551,2016-11-26 15:28:04
BHMBCCMKT01,577,543,2016-11-26 16:01:04
BHMBCCMKT01,577,501,2016-11-26 16:28:05
BHMBCCMKT01,577,22,2016-11-27 08:02:24
BHMBCCMKT01,577,22,2016-11-27 08:32:19
BHMBCCMKT01,577,23,2016-11-27 09:02:19
BHMBCCMKT01,577,24,2016-11-27 09:32:21
BHMBCCMKT01,577,35,2016-11-27 10:01:19
BHMBCCMKT01,577,65,2016-11-27 10:32:24
BHMBCCMKT01,577,98,2016-11-27 11:01:24
BHMBCCMKT01,577,147,2016-11-27 11:31:20
BHMBCCMKT01,577,177,2016-11-27 12:01:25
BHMBCCMKT01,577,223,2016-11-27 12:32:25
BHMBCCMKT01,577,259,2016-11-27 13:08:25
BHMBCCMKT01,577,291,2016-11-27 13:32:24
BHMBCCMKT01,577,304,2016-11-27 14:02:23
BHMBCCMKT01,577,300,2016-11-27 14:31:20
BHMBCCMKT01,577,292,2016-11-27 15:01:22
BHMBCCMKT01,577,283,2016-11-27 15:32:23
BHMBCCMKT01,577,240,2016-11-27 16:01:23
BHMBCCMKT01,577,199,2016-11-27 16:32:24
BHMBCCMKT01,577,20,2016-11-28 08:01:27
BHMBCCMKT01,577,28,2016-11-28 08:32:24
BHMBCCMKT01,577,33,2016-11-28 09:02:28
BHMBCCMKT01,577,51,2016-11-28 09:28:24
BHMBCCMKT01,577,82,2016-11-28 10:01:29
BHMBCCMKT01,577,112,2016-11-28 10:32:29
BHMBCCMKT01,577,147,2016-11-28 11:01:30
BHMBCCMKT01,577,187,2016-11-28 11:32:28
BHMBCCMKT01,577,205,2016-11-28 12:01:27
BHMBCCMKT01,577,217,2016-11-28 12:28:29
BHMBCCMKT01,577,224,2016-11-28 13:02:26
BHMBCCMKT01,577,224,2016-11-28 13:31:29
BHMBCCMKT01,577,209,2016-11-28 14:02:29
BHMBCCMKT01,577,199,2016-11-28 14:32:29
BHMBCCMKT01,577,171,2016-11-28 15:02:29
BHMBCCMKT01,577,150,2016-11-28 15:41:28
BHMBCCMKT01,577,131,2016-11-28 16:02:30
BHMBCCMKT01,577,133,2016-11-28 16:28:27
BHMBCCMKT01,577,20,2016-11-29 07:55:29
BHMBCCMKT01,577,24,2016-11-29 08:28:33
BHMBCCMKT01,577,38,2016-11-29 09:02:35
BHMBCCMKT01,577,53,2016-11-29 09:28:32
BHMBCCMKT01,577,90,2016-11-29 10:01:30
BHMBCCMKT01,577,132,2016-11-29 10:28:34
BHMBCCMKT01,577,165,2016-11-29 11:01:36
BHMBCCMKT01,577,188,2016-11-29 11:28:34
BHMBCCMKT01,577,192,2016-11-29 11:55:30
BHMBCCMKT01,577,206,2016-11-29 12:28:36
BHMBCCMKT01,577,208,2016-11-29 13:02:35
BHMBCCMKT01,577,206,2016-11-29 13:28:30
BHMBCCMKT01,577,180,2016-11-29 14:01:32
BHMBCCMKT01,577,169,2016-11-29 14:28:36
BHMBCCMKT01,577,152,2016-11-29 14:55:34
BHMBCCMKT01,577,138,2016-11-29 15:28:35
BHMBCCMKT01,577,128,2016-11-29 16:02:35
BHMBCCMKT01,577,114,2016-11-29 16:28:34
BHMBCCMKT01,577,17,2016-11-30 08:02:35
BHMBCCMKT01,577,24,2016-11-30 08:28:35
BHMBCCMKT01,577,35,2016-11-30 09:01:35
BHMBCCMKT01,577,49,2016-11-30 09:28:40
BHMBCCMKT01,577,81,2016-11-30 10:01:40
BHMBCCMKT01,577,107,2016-11-30 10:28:38
BHMBCCMKT01,577,134,2016-11-30 10:55:36
